OBJECTID,Route,Signing,Qualifier,Ramp,DOT ID,County Order,Factor Group,Station Start,Station End,HPMS Sample ID,Bridge ID,Railroad Crossing,NHS,Roadway Name,Roadway Number,Speed,Oneway,Region County Station,Station ID,Route ID,From Measure,To Measure,COUNT_STATS_ID,County FIPS,Station Number,Continuous Count Site ID,Functional Class,Federal Direction,Full Count,Oneway Flag,Calculation Year,AE_Flag,AADT,DHV,DDHV,Single Unit AADT,Combination Unit AADT,Most Recent Count Year,Most Recent AADT,K-Factor,D-Factor,2nd Most Recent Count Year,2nd Most Recent AADT,3rd Most Recent Count Year,3rd Most Recent AADT,4th Most Recent Count Year,4th Most Recent AADT,Class Count Year,Class F3 - F13 %,Truck or Heavy Vehicle %,Single Unit Truck or Bus %,Combination Truck %,Motorcycle %,Passenger Vehicle %,Light Duty Truck %,Bus %,Single Unit Truck %,Axle Factor,Single Unit Peak %,CU_Peak,Class Group Year,Speed Count Year,Speed Limit,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55 mph,Vehicles Exceeding 65 mph,Average K-Factor,Average D-Factor,NYS Direction Code,Truck AADT,Symbolized Truck Percentage AADT,Truck AADT Type (Actual vs. Estimated),Truck Percent Source Field Name,Region Name,Region Number,County Number,Morning Highest Value,Afternoon Highest Value,Evening Highest Value
44552149, , ,0,0I490014317B,273319,1,30,Culver Rd(OFF),I-490EB(ON), , , ,Y,I490 Exit 19 Mo, ,0,Y,,433195,273319011,0,0.26,45219375,055,3195,,11,Combined Total,Y,Y,2019,F,6454,531,531,186,159,2014,6046,8,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,345,5,Estimated,,,,,305,384,431
44552150, , ,1, ,203332,1,30,TITICUS RD,VAIL LANE, ,2262490, , ,NORTON LANE, ,0, ,,876037,203332011,0,0.69,45306824,119,6037,,19,Combined Total,Y,,2019,F,127,13,10,5,1,2017,128,10,79,2013,151,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,5,Estimated,,,,,14,10,12
44552153, , ,1, ,246468,1,30,BURR RD,GREGORY CT, , , , ,TOLLGATE DR, ,0, ,,072816,246468011,0,0.25,45232146,103,2816,,19,Combined Total,Y,,2019,F,519,42,25,19,2,2015,538,8,59,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,21,4,Estimated,,,,,34,26,41
44552155, , ,1, ,183968,1,30,OAK RIDGE RD,MARTIN RD, ,2262780, , ,CAROL DR, ,0, ,,826076,183968011,0,0.94,45225212,027,6076,,19,Combined Total,Y,,2019,A,526,49,39,20,0,2019,526,9,80,2014,615,2011,618,2008,699,2019,21,4,4,0,1,78,17,3,1,1,1,0,2019,2019,30,27,29,34,0,0,13.07251072,59.18663025,0,20,4,Actual,,,,,55,30,51
44552158, , ,1, ,255801,1,30,THIRD AVE,MORRIS AVE, , , , ,E 153RD ST, ,0,Y,,014078,255801011,0,0.38,45309290,005,4078,,16,Combined Total,Y,Y,2019,F,2797,243,243,169,1,2018,2800,9,100,2015,1781,,,,,2018,6,6,6,0,1,93,0,4,2,1,1,0,2019,2015,25,14,11,18,0,0,13.07251072,59.18663025,0,170,6,Actual,,,,,134,172,192
44552163, , ,1, ,283385,1,30,PARK AVE,FLUSHING AVE, , , , ,N OXFORD ST, ,0, ,,025093,283385011,0,0.12,45227712,047,5093,,19,Combined Total,Y,,2019,F,866,73,46,37,3,2015,842,8,63,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,40,5,Estimated,,,,,70,52,52
44552167, , ,1, ,212991,1,30,SEMINARY AVE,MAIN ST, , , , ,WALNUT ST, ,0,Y,,915111,212991011,0.22,0.39,45251911,007,5111,,19,Combined Total,Y,Y,2019,F,617,43,43,27,19,2015,641,7,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,46,7,Estimated,,,,,32,44,45
44552169, , ,0,0I390014301A,273219,1,30,I-390 NB(OFF),NY251(ON), , , ,Y,I390 Exit 11 Mo, ,0,Y,,433094,273219011,0,0.31,45324435,055,3094,,1,Combined Total,Y,Y,2019,F,689,77,77,29,94,2018,682,11,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,123,18,Estimated,,,,,150,118,161
44552171,80,3,1, ,100484,1,30,CEDARVALE RD,RT 20, , , , , , ,45, ,,330113,100484011,7.95,9.63,45293418,067,0113,,7,Combined Total,Y,,2019,F,1119,110,65,82,7,2017,1116,10,59,2011,1083,2007,1217,2004,1386,2004,,8,7,1,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,89,8,Actual,,,,,69,79,126
44552174, , ,0,0I09501N113A,274029,1,30,I95 NB (OFF),BAYCHESTER AVE, , , ,Y,I95 Exit 11 Bay, ,0,Y,,013088,274029011,0,0.2,45253914,005,3088,,11,Combined Total,Y,Y,2019,F,10219,728,728,648,413,2016,10128,7,100,2011,14283,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1061,10,Estimated,,,,,585,661,734
44552179, , ,1, ,202813,1,30,NORTH PL,SOUTH PL, , , , ,EAST PL, ,0, ,,875331,202813011,0,0.15,45250261,119,5331,,19,Combined Total,Y,,2019,F,46,5,3,2,1,2015,46,10,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,5,Estimated,,,,,5,5,5
44552180, , ,0,NY005S12301A,273086,1,30,NY 5S WB (OFF),SOUTHSIDE RD, , , ,Y,NY5S at Dyke Rd, ,0,Y,,233015,273086011,0,0.19,45292046,043,3015,,12,Combined Total,Y,Y,2019,F,806,81,81,51,19,2017,792,10,100,2010,1441,,,,,2017,25,9,6,2,3,72,17,1,5,1,1,0,2019,2017,30,27,29,34,0,0,13.07251072,59.18663025,0,70,9,Actual,,,,,87,41,72
44552181, , ,1, ,256683,1,30,FIRST AVE,FIFTH AVE, , , ,Y,E 66TH ST, ,25,Y,,041175,256683011,0.14,0.8,45285874,061,1175,,14,Combined Total,Y,Y,2019,F,8748,564,444,591,69,2017,8831,6,79,2009,8051,2003,9589,2001,11339,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,660,8,Estimated,,,,,318,312,346
44552183, , ,1, ,233899,1,30,VILLAGE LINE,SECOND AVE, , , , ,JERUSALEM AVE, ,30, ,,031603,233899011,0,0.3,45283501,059,1603,,16,Combined Total,Y,,2019,A,935,82,42,16,1,2019,935,9,51,2017,910,,,,,2019,12,2,2,0,0,88,10,0,1,1,0,0,2019,2019,30,26,28,34,0,0,13.07251072,59.18663025,0,17,2,Actual,,,,,66,58,85
44552187, ,5,1, ,170780,1,40,CR 80,CR 119, ,3333280,265697J, ,S CANISTEO RATH,CR21,55, ,,646738,170780011,15.99,16.58,45331083,101,6738,,8,Combined Total,Y,,2019,F,658,55,38,41,0,2018,661,8,68,2017,559,2009,563,2007,578,2018,35,6,6,0,0,65,28,1,5,1,0,0,2019,2018,30,36,37,43,0,0,11.33219433,58.65974808,0,41,6,Actual,,,,,51,40,62
44552189, , ,0,0I087011205B,272575,1,30,NY 9N,I-87 NB ON, , , ,Y,I87 Exit 31 Ess, ,0,Y,,123019,272575011,0,0.44,45215655,031,3019,,1,Combined Total,Y,Y,2019,F,694,66,66,27,137,2014,731,10,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,164,24,Estimated,,,,,65,60,68
44552192,,0,1,,257473,1,30,233RD ST,CROSS ISLND PKWY,,1077860,,,W ALLEY RD,,25,,,056040,257473011,0,0.17,45207016,081,6040,,16,Combined Total,Y,,2019,A,18541,1861,1383,702,19,2019,18541,10,74,2011,15247,,,,,2019,7,4,4,0,0,92,4,2,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,721,4,Actual,,,,,1743,948,2008
44552200,495,1,1, ,100423,2,30,108 ST UNDER,RT 907M GC PKWY SB UNDER,2220860,1055019, ,Y,LONG ISLAND EXP, ,40, ,,050060,100423021,6.22,6.59,45204757,081,0060,,12,Combined Total,Y,,2019,A,127950,7241,4110,8976,3729,2019,127950,6,57,2010,150062,2008,146492,2004,157226,2019,18,10,7,3,0,82,8,1,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,12705,10,Actual,,,,,5227,6942,7371
44552201,495,1,1, ,100423,2,30,108 ST UNDER,RT 907M GC PKWY SB UNDER,2220860,1055019, ,Y,LONG ISLAND EXP, ,40, ,,050060,100423022,6.19,6.54,45204757,081,0060,,12,Combined Total,Y,,2019,A,127950,7241,4110,8976,3729,2019,127950,6,57,2010,150062,2008,146492,2004,157226,2019,18,10,7,3,0,82,8,1,6,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,12705,10,Actual,,,,,5227,6942,7371
44552202,135,3,1, ,100067,1,30,INT 13 I495 LIE UNDER,RAMP TO NY 25 EB, ,1037959, ,Y, , ,55, ,,030289,100067011,9.65,10.18,45255105,059,0289,,12,Combined Total,Y,,2019,A,47388,4000,2605,1413,395,2019,47388,8,65,2016,47443,2006,46522,2005,46048,2019,10,4,3,1,0,89,7,1,2,1,0,0,2019,,,,,,,,13.07251072,59.18663025,0,1808,4,Actual,,,,,4388,2933,4170
44552214, , ,1, ,101888,1,30,WESTCHESTER DR,CUL DE SAC, , , , ,CANTERBURY CT, ,30, ,,115050,101888011,0,0.06,45214893,001,5050,,19,Combined Total,Y,,2019,F,47,4,3,2,2,2014,48,9,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,8,Estimated,,,,,2,5,4
44552215, ,5,1, ,165045,1,30,W CREEK RD,NY 78, ,3329210, , ,IDE RD,CR104,35, ,,546060,165045011,5.47,5.82,45211499,063,6060,,19,Combined Total,Y,,2019,A,1669,150,84,80,7,2019,1669,9,56,2013,1670,2011,1593,2003,1915,2019,31,5,5,0,0,69,26,1,4,1,1,0,2019,2019,55,41,42,48,1,0,13.07251072,59.18663025,0,87,5,Actual,,,,,147,117,162
44552216, , ,1, ,138951,1,30,UNIVERSITY AVE,E FALLS ST, , , , ,LAKE ST, ,0, ,,364024,138951011,0,0.26,45323386,109,4024,,16,Combined Total,Y,,2019,F,3526,390,248,67,1,2018,3535,11,64,2015,3421,2010,2791,,,2015,10,2,2,0,1,89,8,1,1,1,0,0,2019,2015,30,22,23,27,0,0,13.07251072,59.18663025,0,68,2,Actual,,,,,166,261,293
44552220, , ,1, ,155700,1,40,DUNHAM AVE,CR 139 BAILEY ST, , ,265141S, ,LIVINGSTON AVE, ,30, ,,527000,155700011,0,0.56,45299331,013,7000,,17,Combined Total,Y,,2019,F,626,60,35,13,0,2017,628,10,58,2014,970,2011,1293,2005,1436,2011,22,2,2,0,17,61,20,0,2,1,0,0,2019,2011,30,16,15,25,0,0,11.33219433,58.65974808,0,13,2,Actual,,,,,36,54,63
44552227, , ,1, ,148691,1,30,CR 37,CR 40, , , , ,BELCHER RD, ,0, ,,442202,148691011,0,1.16,45324985,069,2202,,9,Combined Total,Y,,2019,F,199,21,11,10,2,2018,204,10,52,2010,204,2005,179,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,12,6,Estimated,,,,,17,12,23
44552229, , ,1, ,232799,1,30,ELDRIDGE PL,GREENWICH ST, , , , ,HARRIMAN AVE, ,0, ,,035769,232799011,0,0.21,45256190,059,5769,,19,Combined Total,Y,,2019,F,366,28,14,14,1,2016,376,8,52,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,15,4,Estimated,,,,,22,23,30
44552234, , ,0,NY025A10701C,276504,1,30,RT 25 A W/B (OFF),908 K N/B (ON), , , ,Y,NY25A at 908K, ,0,Y,,073532,276504011,0,0.15,45259635,103,3532,,12,Combined Total,Y,Y,2019,F,249,27,27,5,1,2016,235,11,100,2010,471,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,6,3,Estimated,,,,,21,25,26
44552235, , ,1, ,256166,1,30,14TH AVE,18TH AVE, , , , ,BENSON AVE, ,25, ,,024097,256166011,0,0.6,45282312,047,4097,,17,Combined Total,Y,,2019,A,2388,208,120,166,18,2019,2388,9,57,2017,2892,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,184,8,Estimated,,,,,201,152,225
44552244, , ,1, ,209694,1,30,HIGH ST,LOEHR PL, , , , ,ST JOSEPH AVE, ,0, ,,872848,209694011,0,0.17,45249574,119,2848,,19,Combined Total,Y,,2019,F,3169,299,152,122,35,2015,3200,9,51,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,157,5,Estimated,,,,,318,169,244
44552248, ,5,1, ,259676,1,30,CR 33,NY 394, , , , ,CR 33 SPUR,CR34S,0,Y,,521219,259676011,0,0.06,45240618,013,1219,,7,Combined Total,Y,Y,2019,A,377,57,57,23,10,2019,377,15,100,2015,452,2013,681,2009,564,2019,38,9,6,3,1,61,30,0,6,1,1,1,2019,2019,45,34,37,44,0,0,13.07251072,59.18663025,0,33,9,Actual,,,,,21,29,60
44552249, , ,1, ,152645,1,30,NY 242,END, ,3321230,148345H, ,QUACKENBUSH RD, ,0, ,,516077,152645011,0,0.27,45298603,009,6077,,9,Combined Total,Y,,2019,F,35,6,4,0,0,2017,36,18,57,2012,45,2005,35,,,2017,19,0,0,0,0,81,19,0,0,1,0,0,2019,2017,55,18,21,26,0,0,13.07251072,59.18663025,0,0,0,Actual,,,,,0,4,5
44552251, , ,0,US006018701B,274580,1,30,US6 (OFF),US9 SB (ON), , , ,Y,US 6 Main Stree, ,0,Y,,873139,274580011,0,0.08,45278153,119,3139,,11,Combined Total,Y,Y,2019,A,4618,455,455,191,451,2019,4618,10,100,2016,3196,2010,3239,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,642,14,Estimated,,,,,490,270,339
44552255, , ,1, ,260441,1,30,MARKET ST,BERTUS LAUREN DR, ,2228430,249980D, ,J GEORGESON AVE, ,0, ,,946066,260441011,0,0.21,45308076,077,6066,,19,Combined Total,Y,,2019,F,1444,144,94,21,1,2017,1471,10,65,2013,1404,2009,1671,2004,1561,2017,14,1,1,0,2,84,12,0,1,1,0,0,2019,2017,30,14,11,18,0,0,13.07251072,59.18663025,0,22,1,Actual,,,,,60,132,162
44552258, ,5,1, ,156844,1,30,CONNER RD,CR 217 CLARENCE CENTER RD, ,3326340, , ,STAHLEY RD,CR68,55, ,,536166,156844011,2.3,2.56,45301719,029,6166,,17,Combined Total,Y,,2019,F,4141,442,225,107,33,2017,4152,11,51,2014,3310,2011,3325,2008,3858,2017,20,3,3,1,1,79,17,0,3,1,0,0,2019,2017,35,37,38,43,0,0,13.07251072,59.18663025,0,140,3,Actual,,,,,345,312,534
44552265, , ,1, ,128121,1,30,CR 156,CR 71B, , , , ,HARTER RD, ,0, ,,315012,128121011,0,2.38,45265258,011,5012,,9,Combined Total,Y,,2019,F,51,5,3,2,1,2016,51,9,60,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,3,6,Estimated,,,,,3,5,5
44552266, , ,1, ,194519,1,30,ROUTE 202,THIELLS MT RD, ,3345850, , ,ROSMAN RD, ,30, ,,856053,194519011,0,1.19,45248640,087,6053,,17,Combined Total,Y,,2019,F,4553,441,228,208,16,2015,4561,10,52,2012,5377,2009,5489,,,2009,,5,5,0,,,,,,,0,0,2019,,,,,,,,13.07251072,59.18663025,0,224,5,Actual,,,,,467,264,443
44552267, , ,1, ,189362,1,30,SILVRLK/SCOTCH,END, , , , ,GOULD ST, ,30, ,,835280,189362011,0,0.12,45246494,071,5280,,19,Combined Total,Y,,2019,F,43,6,4,2,0,2015,43,15,57,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,2,5,Estimated,,,,,2,5,7
44552268, , ,1, ,126413,1,30,BLOOMFIELD ST,ELM ST, , , , ,ASHLAND AVE, ,0, ,,261854,126413011,0.14,0.24,45209622,065,1854,,19,Combined Total,Y,,2019,F,103,13,13,4,1,2012,117,13,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,5,5,Estimated,,,,,8,8,16
44552272, , ,0,NY017019305D,275940,1,40,NY 30,NY 17 WB (ON), , , ,Y,NY17 Exit 90E R, ,0,Y,,933018,275940011,0,0.27,45226838,025,3018,,4,Combined Total,Y,Y,2019,F,368,33,33,23,17,2014,371,9,100,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,40,11,Estimated,,,,,25,38,34
44552273, , ,1, ,164298,1,30,OAK,MICHIGAN AVE, , , , ,SENECA ST, ,30,Y,,534999,164298011,0,0.16,45241297,029,4999,,16,Combined Total,Y,Y,2019,F,7436,762,762,247,42,2015,7410,10,100,2010,6948,2009,6779,,,2015,15,4,3,1,1,84,11,1,3,1,0,0,2019,2015,30,19,22,28,0,0,13.07251072,59.18663025,0,289,4,Actual,,,,,414,375,395
44552275, , ,1, ,186958,1,30,S CHERRY ST,LOWN CT, , , , ,COLLEGE AVE, ,30, ,,828590,186958011,0,0.14,45275241,027,8590,,17,Combined Total,Y,,2019,F,2124,216,123,57,10,2019,2066,10,57,2015,1509,2014,1529,2008,2321,2019,13,3,3,0,1,85,10,0,2,1,0,0,2019,2019,30,28,30,35,0,0,13.07251072,59.18663025,0,67,3,Actual,,,,,56,69,86
44552283, , ,1, ,256796,1,30,CHERRY ST,DIVISION ST, , , , ,PIKE ST, ,25, ,,044214,256796011,0,0.24,45257203,061,4214,,16,Combined Total,Y,,2019,A,9731,670,403,557,68,2019,9731,7,60,2016,8289,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,625,6,Estimated,,,,,570,592,631
44552286, ,5,1, ,119936,1,30,CR 36,NORWAY TL, ,3307900, , ,BLACK CREEK RD,CR147,0, ,,236085,119936011,0,3.76,45263679,043,6085,,9,Combined Total,Y,,2019,F,57,7,5,3,1,2016,58,13,63,2011,56,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,6,Estimated,,,,,6,6,9
44552292, , ,1, ,176569,1,40,TOWN HOUSE RD,CR 13, ,3337170, , ,TRIPPANY RD, ,0, ,,726098,176569011,0,1.44,45273554,033,6098,,9,Combined Total,Y,,2019,F,114,18,15,6,1,2016,118,16,82,2010,76,2002,52,,,,,,,,,,,,,,,,2019,,,,,,,,11.33219433,58.65974808,0,7,6,Estimated,,,,,10,12,18
44552293,81,1,1, ,100485,2,40,JCT RT 281,Cort/Onon Co Line, ,1031462, ,Y,Interstate 81, ,65, ,,320012,100485021,27.1,29.35,45207639,023,0012,,1,Combined Total,Y,,2019,A,31730,2611,1364,1060,4388,2019,31730,8,52,2011,28275,2009,26844,2005,26182,2019,27,17,3,14,0,73,10,0,3,1,0,1,2019,,,,,,,,11.33219433,58.65974808,0,5448,17,Actual,,,,,2220,2658,3102
44552294,81,1,1, ,100485,2,40,JCT RT 281,Cort/Onon Co Line, ,1031462, ,Y,Interstate 81, ,65, ,,320012,100485022,27.06,29.34,45207639,023,0012,,1,Combined Total,Y,,2019,A,31730,2611,1364,1060,4388,2019,31730,8,52,2011,28275,2009,26844,2005,26182,2019,27,17,3,14,0,73,10,0,3,1,0,1,2019,,,,,,,,11.33219433,58.65974808,0,5448,17,Actual,,,,,2220,2658,3102
44552296,259,3,1, ,100216,1,30,CR 173 COLBY RD,RT 531, , , ,Y, , ,40, ,,430830,100216011,5.86,5.96,45324196,055,0830,,14,Combined Total,Y,,2019,F,11053,986,520,437,40,2018,11058,9,53,2015,9854,2009,10693,2006,9894,2018,21,4,4,0,1,79,16,1,3,1,0,0,2019,2018,40,30,33,41,0,0,13.07251072,59.18663025,0,477,4,Actual,,,,,930,672,1063
44552297, ,5,1, ,179869,1,40,CR 35,NY 345, ,3341630, , ,WEST POTSDAM RD,CR34,55, ,,756147,179869011,3.88,6.55,45304756,089,6147,,9,Combined Total,Y,,2019,F,805,88,46,60,11,2017,825,11,53,2015,609,2012,650,2010,735,2012,40,9,7,1,1,60,31,1,7,1,1,0,2019,2012,55,51,53,60,38,1,11.33219433,58.65974808,0,71,9,Actual,,,,,48,49,70
44552298, ,5,1, ,152243,1,30,CR 6,MAYO RD, ,3370190, , ,NEW ALBION RD,CR5,0, ,,518039,152243011,7.37,8.25,45326000,009,8039,,8,Combined Total,Y,,2019,F,684,69,37,38,3,2018,685,10,54,2017,632,,,,,2017,34,6,6,0,1,65,28,1,5,1,0,0,2019,2017,35,49,50,56,18,0,13.07251072,59.18663025,0,41,6,Actual,,,,,49,51,71
44552299, , ,0,NY017019104C,275895,1,30,NY 17 WB (OFF),NY 201 NB, , , ,Y,NY 17 Exit 70 R, ,0,Y,,913051,275895011,0,0.47,45307228,007,3051,,12,Combined Total,Y,Y,2019,F,4784,461,461,165,48,2017,4809,10,100,2013,4528,,,,,2017,18,4,3,1,0,82,13,1,3,1,0,0,2019,2017,35,44,44,49,1,0,13.07251072,59.18663025,0,213,4,Actual,,,,,289,363,505
44552300, ,5,1, ,157171,1,30,NY 39,CATTARAUGUS CO/L, ,3328390, , ,HAKE RD,CR556,55, ,,536294,157171011,0,0.04,45301825,029,6294,,9,Combined Total,Y,,2019,F,641,55,33,39,0,2017,659,9,60,2013,693,2007,618,,,2017,37,6,6,0,0,63,31,1,5,1,1,0,2019,2017,55,14,12,21,0,0,13.07251072,59.18663025,0,39,6,Actual,,,,,40,49,71
44552308,90,1,1, ,100515,13,30,INTER 26 - RTS 890I & 5S,RT 88I OVER,6931037,5513700, ,Y,NYS Thruway, ,65, ,,160041,100515131,5.61,9,45318778,093,0041,,11,Combined Total,Y,,2019,F,34125,2927,1788,1118,6010,2018,33637,9,61,2016,30188,2015,29340,2014,28207,2018,33,21,3,18,0,67,12,0,3,1,0,1,2019,,,,,,,,13.07251072,59.18663025,0,7128,21,Actual,,,,,1601,1644,2102
44552309,90,1,1, ,100515,13,30,INTER 26 - RTS 890I & 5S,RT 88I OVER,6931037,5513700, ,Y,NYS Thruway, ,65, ,,160041,100515132,5.62,9.01,45318778,093,0041,,11,Combined Total,Y,,2019,F,34125,2927,1788,1118,6010,2018,33637,9,61,2016,30188,2015,29340,2014,28207,2018,33,21,3,18,0,67,12,0,3,1,0,1,2019,,,,,,,,13.07251072,59.18663025,0,7128,21,Actual,,,,,1601,1644,2102
44552316, ,5,1, ,137206,1,30,CAYUGA ST,URBAN BOUNDARY, , , , ,GRAVEL RD,CR101,30, ,,358000,137206011,0,0.18,45239223,099,8000,,17,Combined Total,Y,,2019,A,1566,141,73,53,7,2019,1566,9,52,2015,1493,2009,1623,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,60,4,Estimated,,,,,131,106,157
44552324, ,5,1, ,130044,1,30,Harris Rd,NY 173, , , , ,HOWLETT HILL RD,CR110,35, ,,331279,130044011,1.29,2.43,45322328,067,1279,,16,Combined Total,Y,,2019,F,3299,298,172,55,4,2018,3308,9,58,,,,,,,2018,15,2,2,0,0,85,13,0,1,1,0,0,2019,2018,35,39,40,45,0,0,13.07251072,59.18663025,0,59,2,Actual,,,,,178,218,286
44552327, ,5,1, ,140920,1,30, ,CR 98, , , , ,PINNACLE RD,CR92,35, ,,436042,140920011,5.23,6.32,45296659,055,6042,,16,Combined Total,Y,,2019,A,7863,757,540,214,15,2019,7863,10,71,2017,8294,2014,8112,2011,10365,2019,15,3,3,0,0,84,12,1,1,1,0,0,2019,2019,35,40,41,45,0,0,13.07251072,59.18663025,0,229,3,Actual,,,,,824,492,755
44552330, , ,0,0I087011705A,272659,1,30,I-87 NB (OFF),912Q LAKE SHORE DR CONN, , , ,Y,I87 Exit 22 War, ,0,Y,,173022,272659011,0,0.38,45319119,113,3022,,11,Combined Total,Y,Y,2019,F,2696,232,232,88,146,2018,2657,9,100,2016,4166,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,234,9,Estimated,,,,,201,185,247
44552336,20A,2,1, ,100146,2,40,END 20A/98 OLAP VARYSBURG,CR 31 ORANGEVILLE, , , , , , ,55, ,,460500,100146021,8.71,11.65,45297785,121,0500,,6,Combined Total,Y,,2019,A,3343,289,166,134,145,2019,3343,9,57,2017,3610,2015,3137,2009,3451,2019,30,8,4,4,0,70,22,1,3,1,0,0,2019,2019,55,55,57,62,63,3,11.33219433,58.65974808,0,279,8,Actual,,,,,204,239,304
44552340, , ,1, ,204243,1,30,N DEERFIELD AV,DEAD END, , , , ,RACHEL DR, ,0, ,,875458,204243011,0,0.16,45250543,119,5458,,19,Combined Total,Y,,2019,F,211,22,11,8,2,2015,213,10,52,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,10,5,Estimated,,,,,21,12,23
44552341, , ,1, ,226732,1,30,PARK ENT,NORTHERN BLVD, , , , ,WOLFSON DR, ,30, ,,031312,226732011,0,0.18,45283094,059,1312,,17,Combined Total,Y,,2019,A,356,35,19,12,1,2019,356,10,55,2017,281,2009,1966,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,13,4,Estimated,,,,,33,27,38
44552351, , ,1, ,246560,1,30,CUL DE SAC,GREENLEAF DR, , , , ,VESTRY CT, ,0, ,,072822,246560011,0,0.04,45232152,103,2822,,19,Combined Total,Y,,2019,F,21,2,1,1,0,2015,22,10,50,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,1,4,Estimated,,,,,2,2,2
44552353,,,1,,293035,1,30,N CONDUIT AVE,140TH AVE,,,,,159TH ST,,,,,055628,293035011,0,0.12,45287352,081,5628,,19,Combined Total,Y,,2019,A,795,106,87,34,3,2019,795,13,83,2017,698,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,37,5,Estimated,,,,,109,42,50
44552354, , ,1, ,170041,1,30,WEYER PL,BEACH ST, , , , ,GRACE ST, ,0, ,,625049,170041011,0.07,0.16,45242364,015,5049,,19,Combined Total,Y,,2019,F,84,7,4,4,0,2015,93,9,56,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,4,5,Estimated,,,,,5,9,9
44552355, , ,1, ,256509,1,30,COOPER ST,FLUSHING AVE, , , , ,WILSON AVE, ,25, ,,022058,256509011,0.05,1.71,45282025,047,2058,,16,Combined Total,Y,,2019,F,7071,567,291,404,50,2017,7087,8,51,2014,4482,2011,5638,2004,6442,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,454,6,Estimated,,,,,208,304,364
44552358, , ,1, ,118274,1,30,EDDY ST,EAST OF VILLAGE LINE, ,3306720, , ,SAFFORD RD, ,30, ,,186068,118274011,0,0.16,45291804,115,6068,,9,Combined Total,Y,,2019,F,145,21,11,7,1,2017,145,15,52,2011,162,,,,,,,,,,,,,,,,,,2019,,,,,,,,13.07251072,59.18663025,0,8,6,Estimated,,,,,20,11,23
44552362,921B, ,1, ,100630,1,30,UTICA BUSINESS PARK DRIVEWAY,RT 921W -  FRENCH ROAD / CHA,3007972, , ,Y,Burrstone Rd, ,35, ,,260144,100630011,0.61,1.13,45292553,065,0144,,14,Combined Total,Y,,2019,F,10214,885,465,225,26,2017,10300,9,53,2012,10842,2008,13547,2005,13304,2017,17,2,2,0,1,82,15,0,2,1,0,0,2019,2017,40,33,36,41,0,0,13.07251072,59.18663025,0,251,2,Actual,,,,,720,915,1019
